source,relation,target,evidence,source_url
华南,HAS_RISK,南方水稻黑条矮缩病,一、发生趋势 二化螟 在江南、长江中下游稻区大发生，华南东部稻区偏重发生，西南南部、华南中西部稻区偏轻至中等发生，全国发生面积5500万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华南,HAS_RISK,灰飞虱等其他病,一、发生趋势 二化螟 在江南、长江中下游稻区大发生，华南东部稻区偏重发生，西南南部、华南中西部稻区偏轻至中等发生，全国发生面积5500万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华南,HAS_RISK,多数病,一、发生趋势 二化螟 在江南、长江中下游稻区大发生，华南东部稻区偏重发生，西南南部、华南中西部稻区偏轻至中等发生，全国发生面积5500万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华南,HAS_RISK,枯病,纹枯病 在华南中西部、江南稻区偏重发生，华南东部、长江中下游稻区偏轻至中等发生，全国发生面积6000万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华南,HAS_RISK,年全国早稻病虫,中国农业农村信息网_2025年全国早稻病虫害发生趋势预报,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华南,HAS_RISK,根据当前病虫,根据当前病虫发生基数、水稻品种抗性、栽培情况和气象条件等综合分析，预计今年早稻病虫害总体中等发生，全国发生面积2.47亿亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华南,HAS_RISK,预计今年早稻病虫,根据当前病虫发生基数、水稻品种抗性、栽培情况和气象条件等综合分析，预计今年早稻病虫害总体中等发生，全国发生面积2.47亿亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华南,HAS_RISK,水稻二化螟,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华南,HAS_RISK,害虫,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华南,HAS_RISK,其他病虫,其中，水稻二化螟在江南、长江中下游稻区大发生；“两迁”害虫、纹枯病、稻瘟病全国总体中等发生，局部地区偏重发生；其他病虫害偏轻发生,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华南,HAS_RISK,二化螟,一、发生趋势 二化螟 在江南、长江中下游稻区大发生，华南东部稻区偏重发生，西南南部、华南中西部稻区偏轻至中等发生，全国发生面积5500万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华南,HAS_RISK,稻飞虱,稻飞虱 在华南稻区偏重发生，西南南部、江南、长江中下游稻区偏轻至中等发生，全国发生面积6000万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华南,HAS_RISK,稻纵卷叶螟,稻纵卷叶螟 在华南、江南稻区中等发生，西南南部、长江中下游稻区偏轻发生，全国发生面积5000万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华南,HAS_RISK,三化螟,一、发生趋势 二化螟 在江南、长江中下游稻区大发生，华南东部稻区偏重发生，西南南部、华南中西部稻区偏轻至中等发生，全国发生面积5500万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华南,HAS_RISK,灰飞虱等其他病虫,一、发生趋势 二化螟 在江南、长江中下游稻区大发生，华南东部稻区偏重发生，西南南部、华南中西部稻区偏轻至中等发生，全国发生面积5500万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
华南,HAS_RISK,多数病虫,一、发生趋势 二化螟 在江南、长江中下游稻区大发生，华南东部稻区偏重发生，西南南部、华南中西部稻区偏轻至中等发生，全国发生面积5500万亩次,https://www.agri.cn/sc/zxjc/zwbch/202506/t20250605_8738822.htm
水稻,HAS_DISEASE,黄腐,选择种植耐淹水稻品种，在水稻移栽后 2 — 3 天，施用黄腐酸并灌水 5 — 8 厘米保持 20 天；水直播田先在播种后 3 天淹水 3 — 5 厘米，待水稻出苗长至二叶一心后，再淹水 6 — 8 厘米并施用黄腐酸保持 20 天，抑制杂草萌发与幼苗生长,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
水稻,HAS_DISEASE,施用黄腐,选择种植耐淹水稻品种，在水稻移栽后 2 — 3 天，施用黄腐酸并灌水 5 — 8 厘米保持 20 天；水直播田先在播种后 3 天淹水 3 — 5 厘米，待水稻出苗长至二叶一心后，再淹水 6 — 8 厘米并施用黄腐酸保持 20 天，抑制杂草萌发与幼苗生长,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
水稻,HAS_DISEASE,厘米并施用黄腐,选择种植耐淹水稻品种，在水稻移栽后 2 — 3 天，施用黄腐酸并灌水 5 — 8 厘米保持 20 天；水直播田先在播种后 3 天淹水 3 — 5 厘米，待水稻出苗长至二叶一心后，再淹水 6 — 8 厘米并施用黄腐酸保持 20 天，抑制杂草萌发与幼苗生长,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
小麦,HAS_DISEASE,黄腐,分级淹水 + 黄腐酸,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
小麦,HAS_DISEASE,施用黄腐,选择种植耐淹水稻品种，在水稻移栽后 2 — 3 天，施用黄腐酸并灌水 5 — 8 厘米保持 20 天；水直播田先在播种后 3 天淹水 3 — 5 厘米，待水稻出苗长至二叶一心后，再淹水 6 — 8 厘米并施用黄腐酸保持 20 天，抑制杂草萌发与幼苗生长,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
小麦,HAS_DISEASE,厘米并施用黄腐,选择种植耐淹水稻品种，在水稻移栽后 2 — 3 天，施用黄腐酸并灌水 5 — 8 厘米保持 20 天；水直播田先在播种后 3 天淹水 3 — 5 厘米，待水稻出苗长至二叶一心后，再淹水 6 — 8 厘米并施用黄腐酸保持 20 天，抑制杂草萌发与幼苗生长,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
玉米,HAS_DISEASE,黄腐,为有效防控 水稻、玉米、马铃薯 田杂草危害，推动大面积单产提升，特制定本方案,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
玉米,HAS_DISEASE,施用黄腐,为有效防控 水稻、玉米、马铃薯 田杂草危害，推动大面积单产提升，特制定本方案,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
玉米,HAS_DISEASE,厘米并施用黄腐,为有效防控 水稻、玉米、马铃薯 田杂草危害，推动大面积单产提升，特制定本方案,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
大豆,HAS_DISEASE,黄腐,分级淹水 + 黄腐酸,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
大豆,HAS_DISEASE,施用黄腐,选择种植耐淹水稻品种，在水稻移栽后 2 — 3 天，施用黄腐酸并灌水 5 — 8 厘米保持 20 天；水直播田先在播种后 3 天淹水 3 — 5 厘米，待水稻出苗长至二叶一心后，再淹水 6 — 8 厘米并施用黄腐酸保持 20 天，抑制杂草萌发与幼苗生长,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
大豆,HAS_DISEASE,厘米并施用黄腐,选择种植耐淹水稻品种，在水稻移栽后 2 — 3 天，施用黄腐酸并灌水 5 — 8 厘米保持 20 天；水直播田先在播种后 3 天淹水 3 — 5 厘米，待水稻出苗长至二叶一心后，再淹水 6 — 8 厘米并施用黄腐酸保持 20 天，抑制杂草萌发与幼苗生长,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
马铃薯,HAS_DISEASE,黄腐,为有效防控 水稻、玉米、马铃薯 田杂草危害，推动大面积单产提升，特制定本方案,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
马铃薯,HAS_DISEASE,施用黄腐,为有效防控 水稻、玉米、马铃薯 田杂草危害，推动大面积单产提升，特制定本方案,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
马铃薯,HAS_DISEASE,厘米并施用黄腐,为有效防控 水稻、玉米、马铃薯 田杂草危害，推动大面积单产提升，特制定本方案,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
降雨,INCREASES_RISK_OF,黄腐,分级淹水 + 黄腐酸,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
降雨,INCREASES_RISK_OF,施用黄腐,选择种植耐淹水稻品种，在水稻移栽后 2 — 3 天，施用黄腐酸并灌水 5 — 8 厘米保持 20 天；水直播田先在播种后 3 天淹水 3 — 5 厘米，待水稻出苗长至二叶一心后，再淹水 6 — 8 厘米并施用黄腐酸保持 20 天，抑制杂草萌发与幼苗生长,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
降雨,INCREASES_RISK_OF,厘米并施用黄腐,选择种植耐淹水稻品种，在水稻移栽后 2 — 3 天，施用黄腐酸并灌水 5 — 8 厘米保持 20 天；水直播田先在播种后 3 天淹水 3 — 5 厘米，待水稻出苗长至二叶一心后，再淹水 6 — 8 厘米并施用黄腐酸保持 20 天，抑制杂草萌发与幼苗生长,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
大风,INCREASES_RISK_OF,黄腐,分级淹水 + 黄腐酸,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
大风,INCREASES_RISK_OF,施用黄腐,选择种植耐淹水稻品种，在水稻移栽后 2 — 3 天，施用黄腐酸并灌水 5 — 8 厘米保持 20 天；水直播田先在播种后 3 天淹水 3 — 5 厘米，待水稻出苗长至二叶一心后，再淹水 6 — 8 厘米并施用黄腐酸保持 20 天，抑制杂草萌发与幼苗生长,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
大风,INCREASES_RISK_OF,厘米并施用黄腐,选择种植耐淹水稻品种，在水稻移栽后 2 — 3 天，施用黄腐酸并灌水 5 — 8 厘米保持 20 天；水直播田先在播种后 3 天淹水 3 — 5 厘米，待水稻出苗长至二叶一心后，再淹水 6 — 8 厘米并施用黄腐酸保持 20 天，抑制杂草萌发与幼苗生长,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
黄腐,CONTROLLED_BY,根据粮食作物的栽培模式,根据粮食作物的栽培模式、 土壤墒情和 除草剂特性，优先进行土壤封闭处理，在杂草幼苗适期实施茎叶喷雾处理；转基因耐除草剂玉米田须待杂草 出齐后，再茎叶喷施草甘膦（或草铵膦），以保证 杂草防除效果,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
施用黄腐,CONTROLLED_BY,根据粮食作物的栽培模式,根据粮食作物的栽培模式、 土壤墒情和 除草剂特性，优先进行土壤封闭处理，在杂草幼苗适期实施茎叶喷雾处理；转基因耐除草剂玉米田须待杂草 出齐后，再茎叶喷施草甘膦（或草铵膦），以保证 杂草防除效果,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
厘米并施用黄腐,CONTROLLED_BY,根据粮食作物的栽培模式,根据粮食作物的栽培模式、 土壤墒情和 除草剂特性，优先进行土壤封闭处理，在杂草幼苗适期实施茎叶喷雾处理；转基因耐除草剂玉米田须待杂草 出齐后，再茎叶喷施草甘膦（或草铵膦），以保证 杂草防除效果,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
黄腐,CONTROLLED_BY,土壤墒情和,根据粮食作物的栽培模式、 土壤墒情和 除草剂特性，优先进行土壤封闭处理，在杂草幼苗适期实施茎叶喷雾处理；转基因耐除草剂玉米田须待杂草 出齐后，再茎叶喷施草甘膦（或草铵膦），以保证 杂草防除效果,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
施用黄腐,CONTROLLED_BY,土壤墒情和,根据粮食作物的栽培模式、 土壤墒情和 除草剂特性，优先进行土壤封闭处理，在杂草幼苗适期实施茎叶喷雾处理；转基因耐除草剂玉米田须待杂草 出齐后，再茎叶喷施草甘膦（或草铵膦），以保证 杂草防除效果,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
厘米并施用黄腐,CONTROLLED_BY,土壤墒情和,根据粮食作物的栽培模式、 土壤墒情和 除草剂特性，优先进行土壤封闭处理，在杂草幼苗适期实施茎叶喷雾处理；转基因耐除草剂玉米田须待杂草 出齐后，再茎叶喷施草甘膦（或草铵膦），以保证 杂草防除效果,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
黄腐,CONTROLLED_BY,除草剂特性,根据粮食作物的栽培模式、 土壤墒情和 除草剂特性，优先进行土壤封闭处理，在杂草幼苗适期实施茎叶喷雾处理；转基因耐除草剂玉米田须待杂草 出齐后，再茎叶喷施草甘膦（或草铵膦），以保证 杂草防除效果,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
施用黄腐,CONTROLLED_BY,除草剂特性,根据粮食作物的栽培模式、 土壤墒情和 除草剂特性，优先进行土壤封闭处理，在杂草幼苗适期实施茎叶喷雾处理；转基因耐除草剂玉米田须待杂草 出齐后，再茎叶喷施草甘膦（或草铵膦），以保证 杂草防除效果,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
厘米并施用黄腐,CONTROLLED_BY,除草剂特性,根据粮食作物的栽培模式、 土壤墒情和 除草剂特性，优先进行土壤封闭处理，在杂草幼苗适期实施茎叶喷雾处理；转基因耐除草剂玉米田须待杂草 出齐后，再茎叶喷施草甘膦（或草铵膦），以保证 杂草防除效果,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
黄腐,CONTROLLED_BY,优先进行土壤封闭处理,根据粮食作物的栽培模式、 土壤墒情和 除草剂特性，优先进行土壤封闭处理，在杂草幼苗适期实施茎叶喷雾处理；转基因耐除草剂玉米田须待杂草 出齐后，再茎叶喷施草甘膦（或草铵膦），以保证 杂草防除效果,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
施用黄腐,CONTROLLED_BY,优先进行土壤封闭处理,根据粮食作物的栽培模式、 土壤墒情和 除草剂特性，优先进行土壤封闭处理，在杂草幼苗适期实施茎叶喷雾处理；转基因耐除草剂玉米田须待杂草 出齐后，再茎叶喷施草甘膦（或草铵膦），以保证 杂草防除效果,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
厘米并施用黄腐,CONTROLLED_BY,优先进行土壤封闭处理,根据粮食作物的栽培模式、 土壤墒情和 除草剂特性，优先进行土壤封闭处理，在杂草幼苗适期实施茎叶喷雾处理；转基因耐除草剂玉米田须待杂草 出齐后，再茎叶喷施草甘膦（或草铵膦），以保证 杂草防除效果,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
黄腐,CONTROLLED_BY,在杂草幼苗适期实施茎叶喷雾处理,根据粮食作物的栽培模式、 土壤墒情和 除草剂特性，优先进行土壤封闭处理，在杂草幼苗适期实施茎叶喷雾处理；转基因耐除草剂玉米田须待杂草 出齐后，再茎叶喷施草甘膦（或草铵膦），以保证 杂草防除效果,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
施用黄腐,CONTROLLED_BY,在杂草幼苗适期实施茎叶喷雾处理,根据粮食作物的栽培模式、 土壤墒情和 除草剂特性，优先进行土壤封闭处理，在杂草幼苗适期实施茎叶喷雾处理；转基因耐除草剂玉米田须待杂草 出齐后，再茎叶喷施草甘膦（或草铵膦），以保证 杂草防除效果,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
厘米并施用黄腐,CONTROLLED_BY,在杂草幼苗适期实施茎叶喷雾处理,根据粮食作物的栽培模式、 土壤墒情和 除草剂特性，优先进行土壤封闭处理，在杂草幼苗适期实施茎叶喷雾处理；转基因耐除草剂玉米田须待杂草 出齐后，再茎叶喷施草甘膦（或草铵膦），以保证 杂草防除效果,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm
